Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
2024-09-15 06:00:00,32.2525,115.725,30.14,37.61,42.89,12.965,23.36,0.6425,16.2075,0.0,0.0,,98.9625,0.1075,244.2625,46.9,728.695,111.4,Moderate,Jaipur
2023-01-01 16:00:00,55.93,95.3,19.221842,57.376053,45.682632,35.132057,6.4025,1.03,65.9925,1.1775,0.6775,,40.175,1.0575,202.3175,104.125,735.575,95.4,Satisfactory,Jaipur
2021-04-15 14:00:00,37.88,85.24,6.11,49.26,38.6,29.72,19.740385,0.0,45.465,1.135,1.615,,12.835,1.195,139.945,751.0,729.375,85.5,Satisfactory,Jaipur
2025-12-28 19:00:00,36.2,38.45,79.4625,89.73,101.005,59.665,10.6375,1.18,19.0125,1.01,2.7675,,46.9125,0.0825,224.3375,24.075,745.5625,110.6,Moderate,Jaipur
2022-12-23 13:00:00,30.86,126.9,7.975,42.235,28.4625,47.1925,17.605,1.1675,64.45,2.065,2.78,,33.7875,0.8625,86.6075,378.85,733.435,118.8,Moderate,Jaipur
2021-01-15 18:00:00,95.86,97.82,1.43,67.29,36.29,65.07,9.51,1.22,56.38,1.65,1.57,,29.2,0.6,165.03,26.1,730.74,220.3,Poor,Jaipur
2021-01-10 00:00:00,58.38,111.81,2.055,46.3825,23.6275,45.6775,9.995,0.9525,30.7425,1.01,2.1425,,93.1125,0.11,186.07,19.625,733.2075,108.8,Moderate,Jaipur
2023-09-01 14:00:00,45.89,113.7,10.7175,4.665,9.735,85.805,12.6825,0.69,11.4325,0.0,0.0,,43.885,0.5125,251.2675,458.05,729.085,110.0,Moderate,Jaipur
2021-02-19 11:00:00,69.31,120.97,1.63,49.84,27.29,30.96,10.115,0.93,77.3125,1.085,1.4975,,27.7525,0.65,86.1175,597.3,737.6525,131.7,Moderate,Jaipur
2021-05-03 12:00:00,16.4595,38.7535,3.3525,33.6525,20.2675,19.735,4.3875,0.8125,37.24625,1.51,2.43,,27.0575,1.4725,211.8,285.65,729.6075,42.1,Good,Jaipur
2025-12-12 00:00:00,115.5,164.6,478.03583,71.8525,476.17,470.44,14.0275,1.1425,14.7475,0.515,2.2925,,45.545,0.0975,210.29,23.975,743.6575,285.2,Poor,Jaipur
2025-04-14 09:00:00,37.6275,75.8,16.685,7.7475,16.885,10.5425,10.1125,1.33,63.925,0.1975,0.5125,,32.95,1.9525,171.7825,619.675,741.1775,76.3,Satisfactory,Jaipur
2022-04-01 19:00:00,56.8,86.07,58.0675,132.035,115.55,30.785,21.795,2.8575,13.7075,3.1025,4.7425,,12.4225,0.485,252.085,19.125,728.21,152.5,Moderate,Jaipur
2021-09-01 18:00:00,14.665,22.6075,23.5875,19.280228,29.59,31.2725,12.08,1.23,17.285,2.5375,4.3225,,96.215,1.9479545,,61.15,725.325,62.3,Satisfactory,Jaipur
2021-06-02 16:00:00,45.125626,58.710625,3.62,44.935,26.38,21.73,8.135,1.435,51.92,0.825,2.02,,36.04,1.1175,254.87,155.5,726.175,75.7,Satisfactory,Jaipur
2024-09-08 10:00:00,23.31,34.725,47.4825,33.3775,54.06,31.04,7.77,1.02,22.185,0.1975,0.495,,100.0,0.4725,287.54,117.825,729.95,52.0,Satisfactory,Jaipur
2025-03-18 20:00:00,29.6925,57.675,38.8475,38.615,51.5475,160.14,23.0325,0.525,24.9775,0.9875,0.885,,21.31,0.5975,111.9175,20.3,738.8475,58.5,Satisfactory,Jaipur
