Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
2018-12-31 15:00:00,29.75,76.5,1.5,16.725,10.1,13.9,4.125,0.2825,20.725,0.0,0.5,28.55,30.75,5.275,76.75,182.5,811.0,77.0,Satisfactory,Hyderabad
2013-10-10 03:00:00,,,3.51,9.325,12.8425,,1.3625,0.035,19.795,0.5175,1.6675,,89.7675,0.65,179.0425,54.8025,706.8175,19.8,Good,Hyderabad
2020-10-07 21:00:00,44.5,88.75,0.215,11.4,5.7,36.0,8.05,0.39,53.675,0.15,5.425,24.65,87.0,3.6,46.25,15.75,709.0,89.0,Satisfactory,Hyderabad
2016-10-19 08:00:00,85.0,94.0,15.9,85.45,53.475,21.45,34.45,1.925,26.225,0.15,3.35,24.825,58.0,1.525,314.75,313.0,707.5,183.5,Moderate,Hyderabad
2016-12-03 22:00:00,52.5,111.0,13.775,61.25,40.1,20.9,4.65,1.0525,3.475,0.1,0.075,23.75,66.75,1.4,104.5,3.0,716.0,108.3,Moderate,Hyderabad
2025-03-18 08:00:00,52.5,174.5,13.575,29.025,22.025,18.525,5.8,1.03,50.075,0.8,2.9,34.4,53.5,0.1,250.5,188.0,713.5,150.2,Moderate,Hyderabad
2019-01-09 16:00:00,40.25,72.75,0.975,19.375,11.1,20.4,6.3,0.5875,18.9,0.15,1.625,27.65,28.5,4.4,140.0,94.75,770.25,73.3,Satisfactory,Hyderabad
2018-09-22 18:00:00,39.75,157.75,2.25,19.775,12.325,9.5,4.475,0.35,8.6,0.0,2.525,29.45,58.0,0.3,184.75,16.0,722.5,139.1,Moderate,Hyderabad
2013-08-22 20:00:00,,,2.3375,13.76,16.0975,,2.4725,0.1775,0.0125,1.06,2.3275,,69.325,1.4775,282.5425,44.72,704.3275,17.2,Good,Hyderabad
2018-03-10 00:00:00,53.25,112.75,1.3,33.175,18.725,22.95,6.85,0.665,40.025,0.2,2.6,27.7,49.25,1.225,121.25,16.0,725.0,109.4,Moderate,Hyderabad
2023-08-25 09:00:00,17.75,104.75,1.225,21.575,12.475,26.45,5.3,0.3325,33.325,0.525,1.925,31.1,68.0,0.3,187.5,220.0,706.25,104.1,Moderate,Hyderabad
2020-10-09 11:00:00,43.25,77.0,0.5,8.45,4.9,33.025,8.3,0.33,74.7,0.1,6.975,30.225,65.25,1.95,88.0,301.5,709.25,77.5,Satisfactory,Hyderabad
2012-04-15 17:00:00,,,2.46,10.245,12.7075,,2.9075,0.535,0.0425,0.08,0.485,,36.81,0.3675,160.3875,176.38,707.5975,26.8,Good,Hyderabad
2023-11-08 23:00:00,51.0,80.0,2.525,24.75,15.225,8.925,7.9,0.5375,36.975,0.6,2.15,28.875,76.0,0.1,148.75,14.0,711.0,85.3,Satisfactory,Hyderabad
2021-12-29 09:00:00,64.0,111.25,2.075,28.2,16.675,14.025,8.3,0.8875,14.65,0.025,0.275,22.15,66.75,1.6,178.5,277.0,714.0,114.2,Moderate,Hyderabad
2020-04-19 18:00:00,29.5,53.75,0.625,12.4,7.1,21.275,2.8,0.43,28.225,0.0,0.0,24.575,53.25,1.0,113.5,20.0,708.75,54.7,Satisfactory,Hyderabad
2024-08-06 13:00:00,14.25,75.25,4.3,13.575,10.725,14.525,19.95,0.515,33.725,0.55,1.95,30.675,73.75,0.975,167.0,99.25,706.0,75.7,Satisfactory,Hyderabad
2020-08-01 03:00:00,72.25,156.75,38.725,53.525,59.925,37.275,10.625,1.26,4.0,1.1,35.875,20.225,91.0,0.8,264.25,14.0,705.0,141.4,Moderate,Hyderabad
2023-05-09 11:00:00,22.5,59.25,0.4,13.175,7.025,16.975,11.375,1.5,18.675,0.0,0.1,31.2,57.0,0.325,238.25,420.75,708.0,75.5,Satisfactory,Hyderabad
2022-03-02 01:00:00,23.0,88.0,2.025,33.825,19.625,12.875,14.65,0.27,9.225,0.05,0.575,27.975,49.0,1.75,175.5,18.0,711.25,88.2,Satisfactory,Hyderabad
2020-01-18 16:00:00,34.75,79.0,1.0,22.775,12.975,17.825,4.7,0.0725,38.05,0.1,1.45,28.325,30.0,0.525,83.0,76.5,727.5,79.4,Satisfactory,Hyderabad
2018-12-17 21:00:00,9.0,10.0,1.725,8.275,5.8,8.475,1.775,0.505,11.35,0.075,2.9,19.25,86.5,9.725,160.5,16.0,788.0,25.2,Good,Hyderabad
2017-04-05 03:00:00,63.5,112.25,6.175,35.8,24.1,,14.225,0.66,23.65,0.325,15.5,31.775,72.0,1.425,215.25,29.5,717.25,112.6,Moderate,Hyderabad
2017-08-27 03:00:00,38.75,58.25,3.625,14.2,10.525,,22.075,0.1875,20.625,0.425,27.7,22.575,89.0,2.375,65.0,26.5,712.0,65.3,Satisfactory,Hyderabad
2021-11-29 02:00:00,85.75,100.5,1.575,10.625,6.925,12.375,6.325,0.355,17.55,0.0,0.15,21.35,78.5,1.475,120.25,17.0,712.0,186.0,Moderate,Hyderabad
2016-09-20 10:00:00,18.75,44.5,7.775,17.65,14.35,10.675,1.175,0.5325,31.45,0.1,0.6,26.875,67.0,3.45,309.0,374.75,702.5,44.5,Good,Hyderabad
2020-05-13 00:00:00,22.75,51.75,2.925,14.9,10.3,18.775,4.45,0.06,13.3,0.125,1.275,23.475,55.75,0.775,151.0,17.75,707.75,52.7,Satisfactory,Hyderabad
2023-07-13 06:00:00,18.75,41.75,25.875,54.85,50.2,18.075,4.375,0.0,13.7,0.2,0.8,27.525,88.75,0.26875,101.75,22.75,705.0,69.2,Satisfactory,Hyderabad
2023-09-07 04:00:00,17.61111,21.38889,2.9,18.2,12.025,10.1,5.15,0.195,33.45,0.55,1.925,27.15,96.0,0.1,62.5,14.0,703.0,33.4,Good,Hyderabad
2025-08-30 21:00:00,37.0,61.25,8.05,17.225,13.1,10.975,3.425,0.375,51.825,1.275,0.975,28.275,84.75,0.2,121.25,13.0,718.5,62.4,Satisfactory,Hyderabad
2024-07-04 05:00:00,13.25,29.0,6.15,15.675,13.35,7.15,13.15,0.0,35.05,0.575,2.0,28.25,82.75,0.95,125.25,14.0,705.0,35.0,Good,Hyderabad
2024-12-16 18:00:00,37.5,113.5,5.975,18.275,14.55,13.625,12.725,0.645,36.05,0.6,2.075,29.4,44.25,0.1,287.75,14.0,714.0,109.9,Moderate,Hyderabad
2019-04-08 18:00:00,26.0,115.75,1.825,28.225,16.525,12.35,4.3,2.355,32.875,0.0,0.375,30.6,38.75,7.425,148.0,19.25,705.25,111.4,Moderate,Hyderabad
2011-08-20 20:00:00,,,5.9525,15.7525,21.705,,3.175625,0.0,0.0175,0.0925,7.38875,,86.45219,0.2765625,265.88907,75.72219,704.4125,19.7,Good,Hyderabad
2015-08-27 11:00:00,81.0,,10.5675,9.7175,18.1,,2.2975,9.605,25.005,0.6725,3.75,,62.03,2.56,44.33,608.405,737.295,195.1,Moderate,Hyderabad
2017-09-21 18:00:00,27.5,65.75,2.3,27.95,16.725,,21.675,0.6625,40.675,0.275,3.775,23.475,81.0,1.6,132.0,28.0,715.0,66.4,Satisfactory,Hyderabad
2021-11-07 23:00:00,80.5,132.75,0.975,21.075,12.025,13.475,14.025,0.5175,30.05,0.0,0.125,17.9,65.75,3.2,76.5,17.0,711.0,168.6,Moderate,Hyderabad
2020-09-16 06:00:00,50.75,91.0,10.85,33.2,26.45,96.775,74.325,0.455,6.775,1.425,28.2,24.825,94.5,3.1,215.5,23.0,706.5,93.0,Satisfactory,Hyderabad
