Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
2024-10-18 12:00:00,41.0825,60.9925,7.2275,13.0625,21.495,14.51,3.05,0.555,43.78,0.405,8.56,,45.895,1.265,142.525,408.325,,69.1,Satisfactory,GandhiNagar
2024-10-08 21:00:00,43.4675,183.195,7.615,13.2775,21.615,14.455,3.95,4.2125,28.5925,1.7625,8.6175,,47.285,0.4275,53.1175,39.3,,155.9,Moderate,GandhiNagar
2021-05-01 06:00:00,22.36,48.2225,3.435,7.58,11.015,11.785,11.7775,0.7425,2.31,0.705,4.0125,,58.24,0.3675,166.195,17.975,,48.2,Good,GandhiNagar
2019-12-31 10:00:00,,,20.45,11.985,23.54,3.89,8.373333,0.41333333,83.94334,1.6866666,21.116667,,39.36,1.0866667,84.87334,387.3,,84.3,Satisfactory,GandhiNagar
2025-09-28 07:00:00,24.16,76.0775,4.9475,13.2675,17.3175,5.2875,3.865,0.215,32.9,3.04,7.685,,84.13,0.2525,310.0325,54.0,,76.6,Satisfactory,GandhiNagar
2022-09-25 18:00:00,14.635,36.95,5.13,7.1175,12.23,6.6625,7.2525,0.27,14.455,1.095,7.585,,60.35,0.5225,79.8775,113.7,,37.0,Good,GandhiNagar
2020-04-16 07:00:00,40.8775,78.9975,5.31,4.1625,9.4725,9.29,6.3825,0.85,4.3175,0.865,14.39,,58.94,0.9025,266.7125,138.3,,79.4,Satisfactory,GandhiNagar
2019-11-06 13:00:00,57.285,100.5225,2.9425,17.8025,20.745,14.4275,3.59,0.4575,31.185,1.63,12.0075,,53.085,1.135,223.0525,395.725,,101.3,Moderate,GandhiNagar
2019-04-09 17:00:00,36.887672,99.43211,39.94067,14.816363,54.747593,23.443209,12.918075,0.23684493,30.656368,1.0519681,10.326883,,58.530563,1.8734357,235.4346,690.5976,,99.4,Satisfactory,GandhiNagar
2021-12-05 19:00:00,71.6825,157.3675,29.93,45.715,24.1425,31.4725,4.4825,1.6925,4.2425,3.2025,20.3225,,62.2,0.32,110.7575,,,139.6,Moderate,GandhiNagar
2023-11-27 18:00:00,18.78,,8.1575,7.26,15.415,1.105,7.6625,1.2125,,2.055,11.5725,,54.7625,0.5375,52.8775,6.4,,61.4,Satisfactory,GandhiNagar
2019-12-05 22:00:00,35.4225,83.89,1.5,18.82,20.31,5.9425,6.38,0.74,42.0125,1.2125,13.5925,,50.015,0.8975,64.555,3.85,,84.2,Satisfactory,GandhiNagar
