Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
2018-08-23 15:00:00,6.75,13.0,,3.575,,7.125,9.9,0.3325,11.775,0.0,,,,,,,,16.6,Good,Singrauli
2018-08-22 06:00:00,10.0,13.75,,5.65,,18.75,13.25,0.303125,10.875,0.0,,,,,,,,16.7,Good,Singrauli
2018-07-26 10:00:00,6.5,7.25,,5.1,,13.45,5.725,,17.075,0.0,,,,,,,,17.1,Good,Singrauli
2018-08-22 04:00:00,10.25,15.75,,6.625,,15.75,10.475,0.32,10.7,0.0,,,,,,,,17.1,Good,Singrauli
2018-08-22 12:00:00,6.5,17.25,,6.4,,17.05,9.975,0.205,9.3,0.0,,,,,,,,17.2,Good,Singrauli
2025-06-20 22:00:00,8.0,14.0,,2.025,,24.175,4.725,0.3475,0.3,1.15,,,,,,,,17.4,Good,Singrauli
2018-07-24 23:00:00,9.0,17.5,,7.95,,6.0,6.075,,12.325,0.0,,,,,,,,17.5,Good,Singrauli
2018-07-26 19:00:00,4.25,4.25,,6.575,,11.3,6.525,0.35,12.8,0.0,,,,,,,,17.5,Good,Singrauli
2018-08-11 10:00:00,36.0,74.75,,17.4,,13.025,30.1,0.5375,16.525,0.075,,,,,,,,75.3,Satisfactory,Singrauli
2019-03-10 02:00:00,57.5,183.0,,47.525,,15.075,41.0,0.895,13.775,0.0,,,,,,,,155.8,Moderate,Singrauli
2022-03-20 13:00:00,73.25,250.75,,83.4,,45.3,48.45,0.66,136.475,0.3,,,,,,,,201.7,Poor,Singrauli
2020-06-11 21:00:00,48.75,82.75,,31.05,,16.85,35.7,1.0325,22.9,0.0,,,,,,,,83.1,Satisfactory,Singrauli
2021-03-21 09:00:00,186.0,,,44.225,,82.85,21.375,2.305,8.525,0.7,,,,,,,,351.3,Very Poor,Singrauli
2023-05-16 20:00:00,86.75,236.75,,72.9,,18.025,15.125,0.8925,7.25,0.0,,,,,,,,191.3,Moderate,Singrauli
2022-04-22 02:00:00,71.25,346.75,,86.8,,52.7,16.8,0.78,83.1,0.2,,,,,,,,296.8,Poor,Singrauli
2023-03-10 15:00:00,33.0,66.0,,77.45,,8.875,142.175,1.0475,38.55,0.0,,,,,,,,121.5,Moderate,Singrauli
2018-08-17 03:00:00,5.75,20.5,,12.05,,12.75,9.325,1.275,10.025,0.0,,,,,,,,64.5,Satisfactory,Singrauli
2019-11-16 00:00:00,139.25,571.5,,89.35,,10.8,27.4,0.3875,5.225,0.1,,,,,,,,483.4,Severe,Singrauli
2020-11-30 02:00:00,137.5,290.0,,54.225,,14.425,25.8,1.5025,12.85,1.0,,,,,,,,314.3,Very Poor,Singrauli
2018-03-28 09:00:00,186.25,379.5,,35.4,,24.925,32.375,2.2,53.525,0.75,,,,,,,,351.5,Very Poor,Singrauli
2020-05-02 18:00:00,33.25,83.0,,16.875,,10.025,39.075,0.55,112.125,0.0,,,,,,,,118.7,Moderate,Singrauli
2018-06-15 11:00:00,50.0,252.75,,8.9,,23.8,10.0,,52.775,0.0,,,,,,,,203.7,Poor,Singrauli
2024-02-19 19:00:00,68.0,253.75,,73.55,,18.1,46.05,1.9975,3.725,4.825,,,,,,,,204.7,Poor,Singrauli
2023-05-22 02:00:00,79.75,253.75,,45.025,,11.475,12.925,1.2525,13.15,0.0,,,,,,,,204.7,Poor,Singrauli
2024-11-02 11:00:00,71.5,124.5,,8.225,,10.675,48.2,0.75,97.25,0.65,,,,,,,,139.0,Moderate,Singrauli
2025-10-18 02:00:00,88.75,223.5,,24.375,,29.575,13.85,0.24,14.5,1.15,,,,,,,,195.9,Moderate,Singrauli
2023-07-02 19:00:00,14.25,32.75,,36.975,,15.35,10.5,0.5725,11.6,,,,,,,,,46.2,Good,Singrauli
2021-09-21 16:00:00,26.25,77.75,,26.25,,34.675,21.5,1.0775,22.0,0.3,,,,,,,,78.2,Satisfactory,Singrauli
2022-10-31 19:00:00,234.75,395.75,,63.75,,29.5,26.325,1.525,8.85,0.4,,,,,,,,388.4,Very Poor,Singrauli
2019-01-01 20:00:00,498.5,659.3,,5.85,,2.725,29.575,0.8275,4.725,0.25,,,,,,,,500.0,Severe,Singrauli
2021-07-07 19:00:00,74.25,211.25,,42.8,,46.525,29.15,1.085,19.95,0.3,,,,,,,,174.4,Moderate,Singrauli
2023-12-29 14:00:00,73.75,227.75,,15.3,,7.9,141.12115,3.1675,68.25,7.925,,,,,,,,185.3,Moderate,Singrauli
2022-07-06 18:00:00,25.0,79.0,,73.05,,32.0,17.075,0.51,18.65,0.1,,,,,,,,91.5,Satisfactory,Singrauli
2024-04-10 20:00:00,133.0,228.0,,86.15,,20.6,44.425,2.7325,12.875,3.575,,,,,,,,310.9,Very Poor,Singrauli
2018-03-04 08:00:00,211.5,421.75,,64.975,,15.575,22.325,1.3175,4.6,1.075,,,,,,,,389.8,Very Poor,Singrauli
2022-08-08 06:00:00,16.0,29.0,,80.7,,15.75,40.675,0.72,12.35,0.1,,,,,,,,101.7,Moderate,Singrauli
2024-06-18 06:00:00,10.75,45.75,,5.325,,2.6,89.6,1.65,70.0,2.175,,,,,,,,104.2,Moderate,Singrauli
2023-08-29 02:00:00,27.75,99.5,,17.175,,9.525,49.55,0.745,44.475,1.75,,,,,,,,99.5,Satisfactory,Singrauli
2023-10-21 19:00:00,53.0,216.5,,16.95,,3.575,36.575,1.7425,62.45,4.05,,,,,,,,177.9,Moderate,Singrauli
2020-12-11 21:00:00,67.0,173.0,,27.175,,11.25,34.7,0.48,70.15,0.7,,,,,,,,149.2,Moderate,Singrauli
2024-10-03 12:00:00,63.25,138.75,,15.75,,3.45,35.95,1.1,48.175,0.75,,,,,,,,126.6,Moderate,Singrauli
2019-02-26 23:00:00,80.75,215.0,,56.35,,16.875,34.8,1.1825,11.375,0.0,,,,,,,,176.9,Moderate,Singrauli
2021-07-23 16:00:00,16.0,68.0,,29.725,,43.1,44.875,0.58,27.8,0.3,,,,,,,,68.6,Satisfactory,Singrauli
2019-11-11 19:00:00,335.0,714.0,,105.8,,14.7,29.725,0.9775,5.575,0.05,,,,,,,,500.0,Severe,Singrauli
2021-05-10 12:00:00,31.75,47.0,,35.775,,67.575,29.175,0.7725,59.275,0.6,,,,,,,,60.1,Satisfactory,Singrauli
2023-09-07 05:00:00,19.0,42.75,,24.125,,8.1,43.225,1.055,20.775,2.475,,,,,,,,55.0,Satisfactory,Singrauli
2017-12-26 20:00:00,232.0,370.0,,,,,,,,1.1,,,,,,,,386.3,Very Poor,Singrauli
2019-09-17 03:00:00,28.5,62.0,,13.15,,9.95,36.8,0.485,31.425,0.0,,,,,,,,62.8,Satisfactory,Singrauli
2024-04-16 03:00:00,163.5,307.5,,63.025,,17.325,36.3,0.67,8.175,1.8,,,,,,,,334.1,Very Poor,Singrauli
2018-08-24 12:00:00,5.25,23.75,,7.875,,15.825,2.65,0.45,8.775,0.0,,,,,,,,23.8,Good,Singrauli
2019-01-27 02:00:00,120.0,229.0,,38.5,,21.6,31.675,1.1825,14.15,0.1,,,,,,,,300.0,Poor,Singrauli
2025-05-03 06:00:00,85.5,173.75,,62.575,,17.3,28.475,0.34,5.525,0.8,,,,,,,,185.2,Moderate,Singrauli
2025-06-12 20:00:00,39.5,103.5,,13.8,,17.725,26.475,0.37,34.95,1.175,,,,,,,,103.3,Moderate,Singrauli
2022-04-16 03:00:00,198.25,893.75,,99.7,,81.0,23.925,1.43,5.225,0.5,,,,,,,,500.0,Severe,Singrauli
2025-12-10 14:00:00,45.75,113.75,,64.625,,66.55,16.075,0.5675,38.975,1.65,,,,,,,,110.1,Moderate,Singrauli
2018-09-06 18:00:00,21.25,27.75,,18.775,,7.8,10.375,0.8575,11.0,0.025,,,,,,,,42.9,Good,Singrauli
2023-10-08 10:00:00,17.5,95.75,,6.05,,1.65,28.8,0.4375,74.025,1.05,,,,,,,,95.8,Satisfactory,Singrauli
2019-06-01 16:00:00,57.0,268.0,,11.325,,17.25,24.775,0.805,45.0,0.0,,,,,,,,218.8,Poor,Singrauli
2024-04-10 11:00:00,32.0,52.25,,17.85,,19.2,52.85,1.11,73.625,1.45,,,,,,,,74.2,Satisfactory,Singrauli
2020-11-12 09:00:00,48.25,223.0,,61.975,,10.475,144.3,1.485,20.725,1.725,,,,,,,,182.2,Moderate,Singrauli
2021-11-14 07:00:00,98.25,226.25,,29.575,,30.075,22.4,1.6075,6.1,0.6,,,,,,,,228.2,Poor,Singrauli
2024-09-07 22:00:00,69.5,123.75,,33.45,,7.5,46.95,1.44,48.575,2.2,,,,,,,,132.4,Moderate,Singrauli
2020-09-10 16:00:00,14.75,56.25,,9.9,,6.325,16.125,0.6875,40.15,0.0,,,,,,,,57.1,Satisfactory,Singrauli
2025-10-19 11:00:00,48.0,136.5,,21.65,,28.975,19.35,0.2675,73.575,0.7,,,,,,,,125.1,Moderate,Singrauli
2018-06-18 14:00:00,25.5,123.0,,7.225,,21.825,0.85,0.42,53.925,0.0,,,,,,,,116.2,Moderate,Singrauli
2024-10-25 12:00:00,26.5,65.0,,4.55,,12.9,18.55,0.5675,31.775,1.825,,,,,,,,65.7,Satisfactory,Singrauli
2021-02-04 11:00:00,147.0,246.0,,61.55,,19.375,84.725,1.3575,16.575,0.7,,,,,,,,321.6,Very Poor,Singrauli
2019-12-26 13:00:00,189.25,245.5,,50.675,,34.15,111.95,0.29,77.95,0.0,,,,,,,,353.7,Very Poor,Singrauli
2019-08-26 15:00:00,23.5,45.0,,31.375,,17.725,44.925,0.6925,52.175,0.0,,,,,,,,57.0,Satisfactory,Singrauli
2018-12-23 10:00:00,219.75,373.0,,44.875,,14.7,49.35,1.21,33.925,0.1,,,,,,,,377.0,Very Poor,Singrauli
2023-11-30 12:00:00,35.5,72.75,,50.775,,15.7,47.075,2.52,19.35,5.9,,,,,,,,107.4,Moderate,Singrauli
2025-09-28 13:00:00,17.25,,,13.9,,22.65,62.65,0.2625,17.5,0.6,,,,,,,,78.7,Satisfactory,Singrauli
2023-09-20 06:00:00,25.5,37.5,,18.7,,6.3,58.75,0.995,37.075,2.325,,,,,,,,74.0,Satisfactory,Singrauli
2024-09-09 23:00:00,33.25,55.0,,13.95,,5.45,16.75,0.5125,17.85,0.225,,,,,,,,56.3,Satisfactory,Singrauli
2021-05-17 06:00:00,77.0,177.0,,42.6,,72.425,37.575,1.4975,8.05,0.675,,,,,,,,157.1,Moderate,Singrauli
2019-01-19 12:00:00,127.0,213.75,,36.65,,23.025,36.275,0.7525,116.625,0.05,,,,,,,,306.3,Very Poor,Singrauli
